id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1410564749335560198,1410564749335560198,2021-07-01 17:13:37 India Standard Time,2021-07-01,17:13:37,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,@ronitmangnani did a session on @bluelearn about getting US clients while freelancing. Super smart guy! Really inspirational for a lot of youth in India. Keep going🚀  https://t.co/qxxujURggB,en,"[{'screen_name': 'bluelearn', 'name': 'bluelearn (previously clinify)', 'id': '1393633937960824832'}]",[],['https://pbs.twimg.com/media/E5NVF-EVcAoWjzt.jpg'],2,2,28,[],[],https://twitter.com/curiousharish/status/1410564749335560198,False,,1,https://pbs.twimg.com/media/E5NVF-EVcAoWjzt.jpg,,,,,,,[],,,,
1410514720944058373,1410181823812931584,2021-07-01 13:54:50 India Standard Time,2021-07-01,13:54:50,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,"@kashishguptaaa As Americans get back to work, Clubhouse might get dominated by Indians",en,[],[],[],0,0,11,[],[],https://twitter.com/curiousharish/status/1410514720944058373,False,,0,,,,,,,,"[{'screen_name': 'kashishguptaaa', 'name': 'Kashish Gupta', 'id': '1200892372977979392'}]",,,,
1410386560978067457,1410306929595871234,2021-07-01 05:25:34 India Standard Time,2021-07-01,05:25:34,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,@kunksed Crazy Goan side hustle,en,[],[],[],0,0,2,[],[],https://twitter.com/curiousharish/status/1410386560978067457,False,,0,,,,,,,,"[{'screen_name': 'kunksed', 'name': 'Raj Kunkolienkar 🦁', 'id': '105437895'}]",,,,
1410196511154053125,1410196511154053125,2021-06-30 16:50:23 India Standard Time,2021-06-30,16:50:23,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,Excited for this!!,en,[],[],[],1,0,8,[],[],https://twitter.com/curiousharish/status/1410196511154053125,False,https://twitter.com/bluelearn/status/1410189810220761096,0,,,,,,,,[],,,,
1410155401807491073,1410155401807491073,2021-06-30 14:07:01 India Standard Time,2021-06-30,14:07:01,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,Most people are so helpful. All you gotta do is be shameless and ask.,en,[],[],[],13,26,453,[],[],https://twitter.com/curiousharish/status/1410155401807491073,False,,0,,,,,,,,[],,,,
1409926960105492481,1409896945120862211,2021-06-29 22:59:17 India Standard Time,2021-06-29,22:59:17,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,@bluelearn About how JEE screws over half the population,en,[],[],[],2,0,29,[],[],https://twitter.com/curiousharish/status/1409926960105492481,False,,0,,,,,,,,"[{'screen_name': 'bluelearn', 'name': 'BlueLearn (previously Clinify)', 'id': '1393633937960824832'}]",,,,
1409794866540732419,1409794866540732419,2021-06-29 14:14:23 India Standard Time,2021-06-29,14:14:23,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,Interested in product management at top startups?,en,[],[],[],1,0,9,[],[],https://twitter.com/curiousharish/status/1409794866540732419,False,https://twitter.com/bluelearn/status/1409794602891059203,0,,,,,,,,[],,,,
1409790044865404929,1409790044865404929,2021-06-29 13:55:13 India Standard Time,2021-06-29,13:55:13,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,"How to make $1Mn?  Build a Clubhouse like drop-in audio infrastructure and sell it to all social media apps that still don't have it.  Sell it for $100,000, get 10 clients and there you go!",en,[],[],[],10,5,118,[],[],https://twitter.com/curiousharish/status/1409790044865404929,False,,0,,,,,,,,[],,,,
1409566064711593987,1409553183391682561,2021-06-28 23:05:12 India Standard Time,2021-06-28,23:05:12,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,"@mehulmpt @bluelearn oof, bad math",en,[],[],[],0,0,0,[],[],https://twitter.com/curiousharish/status/1409566064711593987,False,,0,,,,,,,,"[{'screen_name': 'mehulmpt', 'name': 'Mehul Mohan', 'id': '489468287'}, {'screen_name': 'bluelearn', 'name': 'BlueLearn (previously Clinify)', 'id': '1393633937960824832'}]",,,,
1409556303551205378,1409553183391682561,2021-06-28 22:26:25 India Standard Time,2021-06-28,22:26:25,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,@mehulmpt @bluelearn it's % bro lol,en,[],[],[],1,0,2,[],[],https://twitter.com/curiousharish/status/1409556303551205378,False,,0,,,,,,,,"[{'screen_name': 'mehulmpt', 'name': 'Mehul Mohan', 'id': '489468287'}, {'screen_name': 'bluelearn', 'name': 'BlueLearn (previously Clinify)', 'id': '1393633937960824832'}]",,,,
1409553406574825478,1409445271394607104,2021-06-28 22:14:55 India Standard Time,2021-06-28,22:14:55,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,@Shreyans_23 @paraschopra lmaooo,ht,[],[],[],0,0,3,[],[],https://twitter.com/curiousharish/status/1409553406574825478,False,,0,,,,,,,,"[{'screen_name': 'Shreyans_23', 'name': 'Shreyans Sancheti', 'id': '829510575092854785'}, {'screen_name': 'paraschopra', 'name': 'Paras Chopra', 'id': '14832563'}]",,,,
1409553183391682561,1409553183391682561,2021-06-28 22:14:01 India Standard Time,2021-06-28,22:14:01,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,Raunak is one of the best speakers I've ever seen. He did a session on @bluelearn community and the audience retention was 99.99999%!!!!!,en,"[{'screen_name': 'bluelearn', 'name': 'bluelearn (previously clinify)', 'id': '1393633937960824832'}]",[],[],3,0,18,[],[],https://twitter.com/curiousharish/status/1409553183391682561,False,https://twitter.com/raunak246/status/1409524639211003904,0,,,,,,,,[],,,,
1409377224042500102,1409283872555102211,2021-06-28 10:34:49 India Standard Time,2021-06-28,10:34:49,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,@virajraundal8 Build Omegle,en,[],[],[],1,0,9,[],[],https://twitter.com/curiousharish/status/1409377224042500102,False,,0,,,,,,,,"[{'screen_name': 'virajraundal8', 'name': 'Viraj Raundal', 'id': '1351864781808930816'}]",,,,
1409220447242096640,1409215456162979843,2021-06-28 00:11:51 India Standard Time,2021-06-28,00:11:51,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,@AveralLourenco big achievement 👏,en,[],[],[],1,0,9,[],[],https://twitter.com/curiousharish/status/1409220447242096640,False,,0,,,,,,,,"[{'screen_name': 'AveralLourenco', 'name': 'Averal L', 'id': '1364950572189769731'}]",,,,
1409138785732894720,1409138107006390277,2021-06-27 18:47:21 India Standard Time,2021-06-27,18:47:21,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,@championswimmer @shashanktodwal might help. Not sure if he's active on Twitter. Happy to share contact on DM.,en,[],[],[],1,0,2,[],[],https://twitter.com/curiousharish/status/1409138785732894720,False,,0,,,,,,,,"[{'screen_name': 'championswimmer', 'name': 'Arnav Gupta😷 💉◾💉□', 'id': '63066473'}]",,,,
1409138525149093889,1409029399463088131,2021-06-27 18:46:19 India Standard Time,2021-06-27,18:46:19,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,@noahfromgoa No,und,[],[],[],0,0,4,[],[],https://twitter.com/curiousharish/status/1409138525149093889,False,,0,,,,,,,,"[{'screen_name': 'noahfromgoa', 'name': 'Noah Martins', 'id': '1121421764053987328'}]",,,,
1408103962306244608,1408103962306244608,2021-06-24 22:15:20 India Standard Time,2021-06-24,22:15:20,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,Congratulations Anirudh. Keep going 🚀🚀🚀,en,[],[],[],1,0,23,[],[],https://twitter.com/curiousharish/status/1408103962306244608,False,https://twitter.com/SinglaAnirudh/status/1408091891288006658,0,,,,,,,,[],,,,
1408103524206923789,1408094661411950595,2021-06-24 22:13:36 India Standard Time,2021-06-24,22:13:36,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,@Mandybuoy @Pepper_Content 💯,und,[],[],[],0,0,1,[],[],https://twitter.com/curiousharish/status/1408103524206923789,False,,0,,,,,,,,"[{'screen_name': 'Mandybuoy', 'name': 'Gaurav Mandlecha', 'id': '811636354564165633'}, {'screen_name': 'Pepper_Content', 'name': 'Pepper Content', 'id': '1134784696745832448'}]",,,,
1408001779845926913,1407961355664052224,2021-06-24 15:29:18 India Standard Time,2021-06-24,15:29:18,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,"@khanshafin_sk yuss, just ordered that's why panic tweeted lol",en,[],[],[],0,0,1,[],[],https://twitter.com/curiousharish/status/1408001779845926913,False,,0,,,,,,,,"[{'screen_name': 'khanshafin_sk', 'name': 'Shafin Khan', 'id': '1274356135194214401'}]",,,,
1407961630642565122,1406117232514453505,2021-06-24 12:49:46 India Standard Time,2021-06-24,12:49:46,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,@mahaprasad_ @bluelearn Keep going,en,[],[],[],0,0,1,[],[],https://twitter.com/curiousharish/status/1407961630642565122,False,,0,,,,,,,,"[{'screen_name': 'mahaprasad_', 'name': 'Mahaprasad ❄', 'id': '1261902532747681792'}, {'screen_name': 'bluelearn', 'name': 'BlueLearn (previously Clinify)', 'id': '1393633937960824832'}]",,,,
1407921811438723077,1406117232514453505,2021-06-24 10:11:32 India Standard Time,2021-06-24,10:11:32,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,@mahaprasad_ Looks like @bluelearn,en,"[{'screen_name': 'bluelearn', 'name': 'bluelearn (previously clinify)', 'id': '1393633937960824832'}]",[],[],1,0,0,[],[],https://twitter.com/curiousharish/status/1407921811438723077,False,,0,,,,,,,,"[{'screen_name': 'mahaprasad_', 'name': 'Mahaprasad ❄', 'id': '1261902532747681792'}]",,,,
1407731033261240333,1407731033261240333,2021-06-23 21:33:27 India Standard Time,2021-06-23,21:33:27,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,Was super fun chatting with fellow BITSians and @TitanCapitalVC. Thanks @bipin_28 @1kunalbahl @abhiiitdelhi 🙌,en,"[{'screen_name': 'titancapitalvc', 'name': 'titan capital', 'id': '1276080961118064640'}, {'screen_name': 'bipin_28', 'name': 'bipin shah', 'id': '175718164'}, {'screen_name': '1kunalbahl', 'name': 'kunal bahl', 'id': '135227064'}, {'screen_name': 'abhiiitdelhi', 'name': 'abhishek agrawal', 'id': '3301112726'}]",[],[],0,1,14,[],[],https://twitter.com/curiousharish/status/1407731033261240333,False,https://twitter.com/chandrarsrikant/status/1407726763443056641,0,,,,,,,,[],,,,
1407730764708388864,1407726763443056641,2021-06-23 21:32:23 India Standard Time,2021-06-23,21:32:23,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,@chandrarsrikant @TitanCapitalVC @1kunalbahl @phanindrasama Yayy!,en,[],[],[],1,0,1,[],[],https://twitter.com/curiousharish/status/1407730764708388864,False,,0,,,,,,,,"[{'screen_name': 'chandrarsrikant', 'name': 'Chandra R. Srikanth', 'id': '16362321'}, {'screen_name': 'TitanCapitalVC', 'name': 'Titan Capital', 'id': '1276080961118064640'}, {'screen_name': '1kunalbahl', 'name': 'Kunal Bahl', 'id': '135227064'}, {'screen_name': 'phanindrasama', 'name': 'Phanindra Sama', 'id': '2276590446'}]",,,,
1407345437061881861,1407345437061881861,2021-06-22 20:01:14 India Standard Time,2021-06-22,20:01:14,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,"@bluelearn great session with @mehtasanjay. Community members learnt about idea validation, raising first round, and finding co-founders  https://t.co/aj7Ex3gUEg",en,"[{'screen_name': 'mehtasanjay', 'name': 'mehta sanjay', 'id': '17333440'}]",[],['https://pbs.twimg.com/media/E4fk_GCXMAwsD69.jpg'],1,0,8,[],[],https://twitter.com/curiousharish/status/1407345437061881861,False,,1,https://pbs.twimg.com/media/E4fk_GCXMAwsD69.jpg,,,,,,,[],,,,
1407024896308170755,1407024210321367043,2021-06-21 22:47:31 India Standard Time,2021-06-21,22:47:31,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,@VarunMayya Too many random rooms,en,[],[],[],1,0,34,[],[],https://twitter.com/curiousharish/status/1407024896308170755,False,,0,,,,,,,,"[{'screen_name': 'VarunMayya', 'name': 'Varun Mayya', 'id': '567961995'}]",,,,
1406580424084639749,1406333290202632197,2021-06-20 17:21:20 India Standard Time,2021-06-20,17:21:20,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,@dawksh @heroku EC2? Or Netlify?,en,[],[],[],0,0,3,[],[],https://twitter.com/curiousharish/status/1406580424084639749,False,,0,,,,,,,,"[{'screen_name': 'dawksh', 'name': 'daksh ⚡', 'id': '1295361091875172357'}, {'screen_name': 'heroku', 'name': 'Heroku', 'id': '10257182'}]",,,,
1406580113999765504,1406580113999765504,2021-06-20 17:20:06 India Standard Time,2021-06-20,17:20:06,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,Glad to be part of it :),en,[],[],[],2,1,57,[],[],https://twitter.com/curiousharish/status/1406580113999765504,False,https://twitter.com/TitanCapitalVC/status/1406494871259516931,0,,,,,,,,[],,,,
1405730839107805189,1405730839107805189,2021-06-18 09:05:23 India Standard Time,2021-06-18,09:05:23,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,Spotify launches Greenroom to compete with Clubhouse  Waiting for LinkedIn to launch its audio social media called Blueroom,en,[],[],[],9,3,117,[],[],https://twitter.com/curiousharish/status/1405730839107805189,False,,0,,,,,,,,[],,,,
1405367166266789896,1405136093326970887,2021-06-17 09:00:17 India Standard Time,2021-06-17,09:00:17,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,@virajraundal8 @Yashvi_Dhruv soja bro,lv,[],[],[],0,0,2,[],[],https://twitter.com/curiousharish/status/1405367166266789896,False,,0,,,,,,,,"[{'screen_name': 'virajraundal8', 'name': 'Viraj Raundal', 'id': '1351864781808930816'}, {'screen_name': 'Yashvi_Dhruv', 'name': 'Om Shanti', 'id': '1239635222175645696'}]",,,,
1404708680617005059,1404662056721076224,2021-06-15 13:23:42 India Standard Time,2021-06-15,13:23:42,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,"@mahaprasad_ When I call someone successful ""sir"", they get taken aback. Now I call everyone with their first name regardless of age.",en,[],[],[],2,0,30,[],[],https://twitter.com/curiousharish/status/1404708680617005059,False,,0,,,,,,,,"[{'screen_name': 'mahaprasad_', 'name': 'Mahaprasad ❄', 'id': '1261902532747681792'}]",,,,
1404356281402494976,1404356281402494976,2021-06-14 14:03:23 India Standard Time,2021-06-14,14:03:23,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,@jivraj_sachar is one of the best Indian startup podcasters man! Loved this episode:  https://t.co/tyM47abjyv,en,[],['https://youtu.be/YwWbflaxCG0'],[],1,0,4,[],[],https://twitter.com/curiousharish/status/1404356281402494976,False,,0,,,,,,,,[],,,,
1403739758086393859,1403739758086393859,2021-06-12 21:13:33 India Standard Time,2021-06-12,21:13:33,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,"We started with a small Telegram group and now we have over 35,000 members from 2,500+ colleges across India.   Introducing our new brand identity: BlueLearn   Our mission still remains the same - to build India's most productive student community.   Go follow @bluelearn  https://t.co/dS8CcDT4Dh",en,"[{'screen_name': 'bluelearn', 'name': 'bluelearn (previously clinify)', 'id': '1393633937960824832'}]",[],[],16,6,150,[],[],https://twitter.com/curiousharish/status/1403739758086393859,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1403739271580635141/pu/img/UmHDuoGMJ-WzaDUf.jpg,,,,,,,[],,,,
1403709125746257923,1403705671426609159,2021-06-12 19:11:49 India Standard Time,2021-06-12,19:11:49,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,@vaibhavbetter Self group!,en,[],[],[],0,0,14,[],[],https://twitter.com/curiousharish/status/1403709125746257923,False,,0,,,,,,,,"[{'screen_name': 'vaibhavbetter', 'name': 'Vaibhav Domkundwar', 'id': '1345707144943906816'}]",,,,
1403708984872165380,1403675837119885318,2021-06-12 19:11:16 India Standard Time,2021-06-12,19:11:16,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,@shekharrishabh8 👀,und,[],[],[],0,0,1,[],[],https://twitter.com/curiousharish/status/1403708984872165380,False,,0,,,,,,,,"[{'screen_name': 'shekharrishabh8', 'name': 'Rishabh', 'id': '701633612257452034'}]",,,,
1403675837119885318,1403675837119885318,2021-06-12 16:59:33 India Standard Time,2021-06-12,16:59:33,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,Clinify will not be Clinify from today 9pm,en,[],[],[],11,0,139,[],[],https://twitter.com/curiousharish/status/1403675837119885318,False,,0,,,,,,,,[],,,,
1403203570728538123,1403035531336839169,2021-06-11 09:42:56 India Standard Time,2021-06-11,09:42:56,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,@bhavika_jangid_ @5harath You too are building it!,en,[],[],[],0,0,1,[],[],https://twitter.com/curiousharish/status/1403203570728538123,False,,0,,,,,,,,"[{'screen_name': 'bhavika_jangid_', 'name': 'Bhav', 'id': '1303679711671808001'}, {'screen_name': '5harath', 'name': 'Sharath 📣', 'id': '86964246'}]",,,,
1403020804619571203,1403020804619571203,2021-06-10 21:36:41 India Standard Time,2021-06-10,21:36:41,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,Clinify will not be Clinify,en,[],[],[],2,0,12,[],[],https://twitter.com/curiousharish/status/1403020804619571203,False,https://twitter.com/bluelearn/status/1402988489600245763,0,,,,,,,,[],,,,
1402918593482792965,1402918593482792965,2021-06-10 14:50:32 India Standard Time,2021-06-10,14:50:32,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,Hahahahahaha,tl,[],[],[],2,0,31,[],[],https://twitter.com/curiousharish/status/1402918593482792965,False,https://twitter.com/bluelearn/status/1402662330819780615,0,,,,,,,,[],,,,
1402918461274157056,1402871601574531079,2021-06-10 14:50:00 India Standard Time,2021-06-10,14:50:00,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,@yashhsm They acquired Dunzo? I thought they said No,en,[],[],[],1,0,3,[],[],https://twitter.com/curiousharish/status/1402918461274157056,False,,0,,,,,,,,"[{'screen_name': 'yashhsm', 'name': 'Yash Agarwal', 'id': '731711403984338944'}]",,,,
